Search Warrant #,Type of Warrant,Date,Address Merged,Address,,,City,State,Country,
13SW4514,SEARCH,31-Jan-13,4900 W IOWA ST,4900,W,IOWA ST,CHICAGO,ILLINOIS,USA,N
13SW4497,SEARCH,31-Jan-13,7700 S ALBANY AVE,7700,S,ALBANY AVE,CHICAGO,ILLINOIS,USA,Y
13SW4522,SEARCH,31-Jan-13,500 N LAWNDALE AVE,500,N,LAWNDALE AVE,CHICAGO,ILLINOIS,USA,Y
13SW4501,SEARCH,31-Jan-13,800 N FRANCISCO AVE,800,N,FRANCISCO AVE,CHICAGO,ILLINOIS,USA,Y
13SW4504,SEARCH,31-Jan-13,8100 S MARYLAND AVE,8100,S,MARYLAND AVE,CHICAGO,ILLINOIS,USA,Y
13SW4524,SEARCH,31-Jan-13,900 N KEELER AVE,900,N,KEELER AVE,CHICAGO,ILLINOIS,USA,Y
13SW4505,SEARCH,31-Jan-13,6900 S MICHIGAN AVE,6900,S,MICHIGAN AVE,CHICAGO,ILLINOIS,USA,N
13SW4526,SEARCH,31-Jan-13,2100 W JACKSON BLVD,2100,W,JACKSON BLVD,CHICAGO,ILLINOIS,USA,N
13SW4517,SEARCH,1-Feb-13,5300 W OHIO ST,5300,W,OHIO ST,CHICAGO,ILLINOIS,USA,Y
13SW4454,SEARCH,1-Feb-13,6400 S DAMEN AVE,6400,S,DAMEN AVE,CHICAGO,ILLINOIS,USA,N
13SW4456,SEARCH,1-Feb-13,6400 S DAMEN AVE,6400,S,DAMEN AVE,CHICAGO,ILLINOIS,USA,Y
13SW4503,SEARCH,1-Feb-13,5600 S BISHOP ST,5600,S,BISHOP ST,CHICAGO,ILLINOIS,USA,N
13SW4519,SEARCH,1-Feb-13,1700 W 19TH ST,1700,W,19TH ST,CHICAGO,ILLINOIS,USA,Y
13SW4527,SEARCH,1-Feb-13,3000 W LEXINGTON ST,3000,W,LEXINGTON ST,CHICAGO,ILLINOIS,USA,N
13SW4529,SEARCH,1-Feb-13,3300 W FILLMORE ST,3300,W,FILLMORE ST,CHICAGO,ILLINOIS,USA,N
13SW4535,SEARCH,1-Feb-13,6200 W WAVELAND AVE,6200,W,WAVELAND AVE,CHICAGO,ILLINOIS,USA,Y
13SW4539,SEARCH,2-Feb-13,4400 S SHIELDS AVE,4400,S,SHIELDS AVE,CHICAGO,ILLINOIS,USA,Y
13SW4532,SEARCH,2-Feb-13,4500 S LARAMIE AVE,4500,S,LARAMIE AVE,CHICAGO,ILLINOIS,USA,N
13SW4521,SEARCH,2-Feb-13,1500 W 115TH ST,1500,W,115TH ST,CHICAGO,ILLINOIS,USA,N
13SW4536,SEARCH,2-Feb-13,5000 S WINCHESTER AVE,5000,S,WINCHESTER AVE,CHICAGO,ILLINOIS,USA,N
13SW4533,SEARCH,2-Feb-13,11800 S PRINCETON AVE,11800,S,PRINCETON AVE,CHICAGO,ILLINOIS,USA,N
13SW4538,SEARCH,2-Feb-13,3600 S LEAVITT ST,3600,S,LEAVITT ST,CHICAGO,ILLINOIS,USA,Y
13SW4541,SEARCH,3-Feb-13,700 E 92ND ST,700,E,92ND ST,CHICAGO,ILLINOIS,USA,N
13SW4544,SEARCH,4-Feb-13,2400 N LOWELL AVE,2400,N,LOWELL AVE,CHICAGO,ILLINOIS,USA,Y
13SW4557,SEARCH,4-Feb-13,1200 S TROY ST,1200,S,TROY ST,CHICAGO,ILLINOIS,USA,Y
13SW4542,SEARCH,4-Feb-13,500 W 62ND ST,500,W,62ND ST,CHICAGO,ILLINOIS,USA,Y
13SW4433,SEARCH,4-Feb-13,3800 W 13TH ST,3800,W,13TH ST,CHICAGO,ILLINOIS,USA,N
13SW4543,SEARCH,5-Feb-13,7400 S MERRILL AVE,7400,S,MERRILL AVE,CHICAGO,ILLINOIS,USA,Y
13SW4551,SEARCH,5-Feb-13,4800 W CORTEZ ST,4800,W,CORTEZ ST,CHICAGO,ILLINOIS,USA,Y
13SW4566,SEARCH,5-Feb-13,11100 S ASHLAND AVE,11100,S,ASHLAND AVE,CHICAGO,ILLINOIS,USA,Y
13SW4559,SEARCH,5-Feb-13,4600 S VINCENNES AVE,4600,S,VINCENNES AVE,CHICAGO,ILLINOIS,USA,N
13SW4570,SEARCH,5-Feb-13,1200 W 71ST PL,1200,W,71ST PL,CHICAGO,ILLINOIS,USA,Y
13SW4581,SEARCH,5-Feb-13,10300 S CALHOUN AVE,10300,S,CALHOUN AVE,CHICAGO,ILLINOIS,USA,Y
13SW4565,SEARCH,6-Feb-13,5600 S UNION AVE,5600,S,UNION AVE,CHICAGO,ILLINOIS,USA,Y
13SW4579,SEARCH,6-Feb-13,100 N HOYNE AVE,100,N,HOYNE AVE,CHICAGO,ILLINOIS,USA,Y
13SW4583,SEARCH,6-Feb-13,3300 W WALNUT ST,3300,W,WALNUT ST,CHICAGO,ILLINOIS,USA,Y
13SW4564,SEARCH,6-Feb-13,3300 W FILLMORE ST,3300,W,FILLMORE ST,CHICAGO,ILLINOIS,USA,N
13SW4562,SEARCH,6-Feb-13,3300 W FILLMORE ST,3300,W,FILLMORE ST,CHICAGO,ILLINOIS,USA,N
13SW4561,SEARCH,6-Feb-13,3300 W FILLMORE ST,3300,W,FILLMORE ST,CHICAGO,ILLINOIS,USA,N
13SW4560,SEARCH,6-Feb-13,4800 S RACINE AVE,4800,S,RACINE AVE,CHICAGO,ILLINOIS,USA,Y
13SW4569,SEARCH,6-Feb-13,7300 S ABERDEEN ST,7300,S,ABERDEEN ST,CHICAGO,ILLINOIS,USA,Y
13SW4568,SEARCH,6-Feb-13,1100 W 110TH PL,1100,W,110TH PL,CHICAGO,ILLINOIS,USA,N
13SW4598,SEARCH,6-Feb-13,7200 S EBERHART AVE,7200,S,EBERHART AVE,CHICAGO,ILLINOIS,USA,Y
13SW4603,SEARCH,6-Feb-13,1300 W 73RD PL,1300,W,73RD PL,CHICAGO,ILLINOIS,USA,Y
13SW4591,SEARCH,6-Feb-13,5900 S ABERDEEN ST,5900,S,ABERDEEN ST,CHICAGO,ILLINOIS,USA,Y
13SW4585,SEARCH,6-Feb-13,5200 S ABERDEEN ST,5200,S,ABERDEEN ST,CHICAGO,ILLINOIS,USA,N
13SW4609,SEARCH,7-Feb-13,4800 W HURON ST,4800,W,HURON ST,CHICAGO,ILLINOIS,USA,Y
13SW4619,SEARCH,7-Feb-13,3300 W FILLMORE ST,3300,W,FILLMORE ST,CHICAGO,ILLINOIS,USA,N
13SW4624,SEARCH,7-Feb-13,8700 S ESCANABA AVE,8700,S,ESCANABA AVE,CHICAGO,ILLINOIS,USA,Y
13SW4608,SEARCH,7-Feb-13,6600 S WOLCOTT AVE,6600,S,WOLCOTT AVE,CHICAGO,ILLINOIS,USA,Y
13SW4600,SEARCH,7-Feb-13,1300 E 75TH ST,1300,E,75TH ST,CHICAGO,ILLINOIS,USA,Y
13SW4584,SEARCH,7-Feb-13,2000 W 51ST ST,2000,W,51ST ST,CHICAGO,ILLINOIS,USA,N
13SW4618,SEARCH,8-Feb-13,300 W ROOT ST,300,W,ROOT ST,CHICAGO,ILLINOIS,USA,N
13SW4625,SEARCH,8-Feb-13,1400 W 69TH ST,1400,W,69TH ST,CHICAGO,ILLINOIS,USA,N
13SW4617,SEARCH,8-Feb-13,7200 S ARTESIAN AVE,7200,S,ARTESIAN AVE,CHICAGO,ILLINOIS,USA,Y
13SW4602,SEARCH,8-Feb-13,8500 S OGLESBY AVE,8500,S,OGLESBY AVE,CHICAGO,ILLINOIS,USA,N
13SW4611,SEARCH,8-Feb-13,9000 S COTTAGE GROVE AVE,9000,S,COTTAGE GROVE AVE,CHICAGO,ILLINOIS,USA,N
13SW4593,SEARCH,9-Feb-13,5400 S PRINCETON AVE,5400,S,PRINCETON AVE,CHICAGO,ILLINOIS,USA,Y
13SW4592,SEARCH,9-Feb-13,5300 S ABERDEEN ST,5300,S,ABERDEEN ST,CHICAGO,ILLINOIS,USA,Y
13SW4621,SEARCH,9-Feb-13,200 W 111TH PL,200,W,111TH PL,CHICAGO,ILLINOIS,USA,Y
13SW4555,SEARCH,9-Feb-13,5000 N WINTHROP AVE,5000,N,WINTHROP AVE,CHICAGO,ILLINOIS,USA,Y
13SW4637,SEARCH,9-Feb-13,800 N HOMAN AVE,800,N,HOMAN AVE,CHICAGO,ILLINOIS,USA,Y
13SW4644,SEARCH,10-Feb-13,1700 W 80TH ST,1700,W,80TH ST,CHICAGO,ILLINOIS,USA,Y
13SW4648,SEARCH,10-Feb-13,10600 S CALHOUN AVE,10600,S,CALHOUN AVE,CHICAGO,ILLINOIS,USA,N
13SW4629,SEARCH,10-Feb-13,1900 S ALBANY AVE,1900,S,ALBANY AVE,CHICAGO,ILLINOIS,USA,Y
13SW4626,SEARCH,11-Feb-13,4300 S CALUMET AVE,4300,S,CALUMET AVE,CHICAGO,ILLINOIS,USA,N
13SW4652,SEARCH,11-Feb-13,4800 W WALTON ST,4800,W,WALTON ST,CHICAGO,ILLINOIS,USA,Y
13SW4646,SEARCH,11-Feb-13,5300 S PRINCETON AVE,5300,S,PRINCETON AVE,CHICAGO,ILLINOIS,USA,N
13SW4654,SEARCH,12-Feb-13,2800 W WARREN BLVD,2800,W,WARREN BLVD,CHICAGO,ILLINOIS,USA,Y
13SW4642,SEARCH,12-Feb-13,2900 N LONG AVE,2900,N,LONG AVE,CHICAGO,ILLINOIS,USA,N
13SW4659,SEARCH,12-Feb-13,4700 W VAN BUREN ST,4700,W,VAN BUREN ST,CHICAGO,ILLINOIS,USA,Y
13SW4664,SEARCH,12-Feb-13,12200 S SANGAMON ST,12200,S,SANGAMON ST,CHICAGO,ILLINOIS,USA,Y
13SW4668,SEARCH,12-Feb-13,5200 S MAY ST,5200,S,MAY ST,CHICAGO,ILLINOIS,USA,Y
13SW0000,SEARCH,12-Feb-13,5200 S MAY ST,5200,S,MAY ST,CHICAGO,ILLINOIS,USA,Y
13SW4655,SEARCH,12-Feb-13,3500 S CALUMET AVE,3500,S,CALUMET AVE,CHICAGO,ILLINOIS,USA,N
13SW4669,SEARCH,12-Feb-13,7300 S PEORIA ST,7300,S,PEORIA ST,CHICAGO,ILLINOIS,USA,Y
13SW4656,SEARCH,12-Feb-13,5500 W CONGRESS PKWY,5500,W,CONGRESS PKWY,CHICAGO,ILLINOIS,USA,Y
13SW4662,SEARCH,12-Feb-13,10500 S SANGAMON ST,10500,S,SANGAMON ST,CHICAGO,ILLINOIS,USA,Y
13SW4663,SEARCH,12-Feb-13,900 W 34TH PL,900,W,34TH PL,CHICAGO,ILLINOIS,USA,Y
13SW4672,SEARCH,13-Feb-13,2800 S KENNETH AVE,2800,S,KENNETH AVE,CHICAGO,ILLINOIS,USA,Y
13SW4680,SEARCH,13-Feb-13,3300 W FILLMORE ST,3300,W,FILLMORE ST,CHICAGO,ILLINOIS,USA,N
13SW4681,SEARCH,13-Feb-13,500 W 119TH ST,500,W,119TH ST,CHICAGO,ILLINOIS,USA,Y
13SW4666,SEARCH,13-Feb-13,2400 W 71ST ST,2400,W,71ST ST,CHICAGO,ILLINOIS,USA,N
13SW4670,SEARCH,13-Feb-13,5600 S WABASH AVE,5600,S,WABASH AVE,CHICAGO,ILLINOIS,USA,Y
13SW4678,SEARCH,13-Feb-13,1700 E 72ND PL,1700,E,72ND PL,CHICAGO,ILLINOIS,USA,Y
13SW4651,SEARCH,13-Feb-13,8600 S INDIANA AVE,8600,S,INDIANA AVE,CHICAGO,ILLINOIS,USA,Y
13SW4684,SEARCH,13-Feb-13,4900 W BYRON ST,4900,W,BYRON ST,CHICAGO,ILLINOIS,USA,N
13SW4683,SEARCH,14-Feb-13,8000 S ASHLAND AVE,8000,S,ASHLAND AVE,CHICAGO,ILLINOIS,USA,Y
13SW4682,SEARCH,14-Feb-13,8600 S EXCHANGE AVE,8600,S,EXCHANGE AVE,CHICAGO,ILLINOIS,USA,N
13SW4710,SEARCH,14-Feb-13,7000 S PERRY AVE,7000,S,PERRY AVE,CHICAGO,ILLINOIS,USA,Y
13SW4706,SEARCH,14-Feb-13,4900 W QUINCY ST,4900,W,QUINCY ST,CHICAGO,ILLINOIS,USA,N
13SW4688,SEARCH,14-Feb-13,4700 S THROOP ST,4700,S,THROOP ST,CHICAGO,ILLINOIS,USA,Y
13SW4679,SEARCH,14-Feb-13,3300 W FILLMORE ST,3300,W,FILLMORE ST,CHICAGO,ILLINOIS,USA,N
13SW4661,SEARCH,14-Feb-13,4800 S WINCHESTER AVE,4800,S,WINCHESTER AVE,CHICAGO,ILLINOIS,USA,Y
13SW4708,SEARCH,14-Feb-13,4900 W HARRISON ST,4900,W,HARRISON ST,CHICAGO,ILLINOIS,USA,Y
13SW4689,SEARCH,14-Feb-13,700 E 79TH ST,700,E,79TH ST,CHICAGO,ILLINOIS,USA,N
13SW4671,SEARCH,14-Feb-13,200 N CALIFORNIA AVE,200,N,CALIFORNIA AVE,CHICAGO,ILLINOIS,USA,N
13SW4707,SEARCH,14-Feb-13,5700 W ADAMS BLVD,5700,W,ADAMS BLVD,CHICAGO,ILLINOIS,USA,Y
13SW4724,SEARCH,14-Feb-13,4400 S WASHTENAW AVE,4400,S,WASHTENAW AVE,CHICAGO,ILLINOIS,USA,N
13SW4717,SEARCH,15-Feb-13,2300 N SAYRE AVE,2300,N,SAYRE AVE,CHICAGO,ILLINOIS,USA,N
13SW4699,SEARCH,15-Feb-13,7000 S COTTAGE GROVE AVE,7000,S,COTTAGE GROVE AVE,CHICAGO,ILLINOIS,USA,N
13SW4690,SEARCH,15-Feb-13,800 W 87TH ST,800,W,87TH ST,CHICAGO,ILLINOIS,USA,N
13SW4716,SEARCH,15-Feb-13,8400 S WOOD ST,8400,S,WOOD ST,CHICAGO,ILLINOIS,USA,N
13SW4726,SEARCH,15-Feb-13,8100 S ESSEX AVE,8100,S,ESSEX AVE,CHICAGO,ILLINOIS,USA,N
13SW4686,SEARCH,15-Feb-13,11600 S WALLACE ST,11600,S,WALLACE ST,CHICAGO,ILLINOIS,USA,N
13SW4734,SEARCH,15-Feb-13,7300 S LOWE AVE,7300,S,LOWE AVE,CHICAGO,ILLINOIS,USA,N
13SW4722,SEARCH,15-Feb-13,3400 W MONTROSE AVE,3400,W,MONTROSE AVE,CHICAGO,ILLINOIS,USA,Y
13SW4733,SEARCH,16-Feb-13,1000 N LAWLER AVE,1000,N,LAWLER AVE,CHICAGO,ILLINOIS,USA,Y
13SW4731,SEARCH,16-Feb-13,3600 S PARNELL AVE,3600,S,PARNELL AVE,CHICAGO,ILLINOIS,USA,N
13SW4715,SEARCH,16-Feb-13,6100 W NEWPORT AVE,6100,W,NEWPORT AVE,CHICAGO,ILLINOIS,USA,N
13SW4730,SEARCH,16-Feb-13,100 E 45TH ST,100,E,45TH ST,CHICAGO,ILLINOIS,USA,Y
13SW4739,SEARCH,16-Feb-13,7300 S MARYLAND AVE,7300,S,MARYLAND AVE,CHICAGO,ILLINOIS,USA,Y
13SW4723,SEARCH,16-Feb-13,10500 S CORLISS AVE,10500,S,CORLISS AVE,CHICAGO,ILLINOIS,USA,Y
13SW4740,SEARCH,17-Feb-13,9300 S HALSTED ST,9300,S,HALSTED ST,CHICAGO,ILLINOIS,USA,Y
13SW4744,SEARCH,17-Feb-13,3400 S MORGAN ST,3400,S,MORGAN ST,CHICAGO,ILLINOIS,USA,N
13SW4746,SEARCH,17-Feb-13,2100 S HOMAN AVE,2100,S,HOMAN AVE,CHICAGO,ILLINOIS,USA,N
13SW4750,SEARCH,17-Feb-13,1200 S KILDARE AVE,1200,S,KILDARE AVE,CHICAGO,ILLINOIS,USA,Y
13SW4749,SEARCH,18-Feb-13,1100 N KEDVALE AVE,1100,N,KEDVALE AVE,CHICAGO,ILLINOIS,USA,Y
13SW4745,SEARCH,18-Feb-13,5100 S ADA ST,5100,S,ADA ST,CHICAGO,ILLINOIS,USA,Y
13SW4769,SEARCH,19-Feb-13,8700 S SAGINAW AVE,8700,S,SAGINAW AVE,CHICAGO,ILLINOIS,USA,Y
13SW4771,SEARCH,19-Feb-13,3300 W FILLMORE ST,3300,W,FILLMORE ST,CHICAGO,ILLINOIS,USA,N
13SW4770,SEARCH,19-Feb-13,3300 W FILLMORE ST,3300,W,FILLMORE ST,CHICAGO,ILLINOIS,USA,N
13SW4756,SEARCH,19-Feb-13,8500 S ABERDEEN ST,8500,S,ABERDEEN ST,CHICAGO,ILLINOIS,USA,Y
13SW4775,SEARCH,19-Feb-13,12600 S STEWART AVE,12600,S,STEWART AVE,CHICAGO,ILLINOIS,USA,Y
13SW4758,SEARCH,19-Feb-13,8400 S MORGAN ST,8400,S,MORGAN ST,CHICAGO,ILLINOIS,USA,Y
13SW4779,SEARCH,19-Feb-13,7600 S RHODES AVE,7600,S,RHODES AVE,CHICAGO,ILLINOIS,USA,N
13SW4780,SEARCH,19-Feb-13,1100 N LECLAIRE AVE,1100,N,LECLAIRE AVE,CHICAGO,ILLINOIS,USA,Y
13SW4764,SEARCH,19-Feb-13,5200 S BISHOP ST,5200,S,BISHOP ST,CHICAGO,ILLINOIS,USA,Y
13SW4766,SEARCH,19-Feb-13,6500 S WINCHESTER AVE,6500,S,WINCHESTER AVE,CHICAGO,ILLINOIS,USA,Y
13SW4774,SEARCH,19-Feb-13,5400 S INDIANA AVE,5400,S,INDIANA AVE,CHICAGO,ILLINOIS,USA,N
13SW4755,SEARCH,19-Feb-13,9200 S ABERDEEN ST,9200,S,ABERDEEN ST,CHICAGO,ILLINOIS,USA,Y
13SW4785,SEARCH,19-Feb-13,4500 S TALMAN AVE,4500,S,TALMAN AVE,CHICAGO,ILLINOIS,USA,Y
13SW4777,SEARCH,20-Feb-13,5900 S MORGAN ST,5900,S,MORGAN ST,CHICAGO,ILLINOIS,USA,Y
13SW4784,SEARCH,20-Feb-13,3200 N ALBANY AVE,3200,N,ALBANY AVE,CHICAGO,ILLINOIS,USA,N
13SW4783,SEARCH,20-Feb-13,3000 W 61ST ST,3000,W,61ST ST,CHICAGO,ILLINOIS,USA,N
13SW4773,SEARCH,20-Feb-13,3500 S RHODES AVE,3500,S,RHODES AVE,CHICAGO,ILLINOIS,USA,N
13SW4796,SEARCH,20-Feb-13,11400 S DR MARTIN LUTHER KING JR DR,11400,S,DR MARTIN LUTHER KING JR DR,CHICAGO,ILLINOIS,USA,Y
13SW4805,SEARCH,20-Feb-13,400 W EVERGREEN AVE,400,W,EVERGREEN AVE,CHICAGO,ILLINOIS,USA,Y
13SW4776,SEARCH,20-Feb-13,7200 S MORGAN ST,7200,S,MORGAN ST,CHICAGO,ILLINOIS,USA,N
13SW4751,SEARCH,20-Feb-13,2000 W 67TH PL,2000,W,67TH PL,CHICAGO,ILLINOIS,USA,Y
13SW4787,SEARCH,20-Feb-13,500 E 47TH ST,500,E,47TH ST,CHICAGO,ILLINOIS,USA,Y
13SW4814,SEARCH,20-Feb-13,6000 S DAMEN AVE,6000,S,DAMEN AVE,CHICAGO,ILLINOIS,USA,Y
13SW4763,SEARCH,20-Feb-13,2900 S ELIAS CT,2900,S,ELIAS CT,CHICAGO,ILLINOIS,USA,Y
13SW4792,SEARCH,20-Feb-13,1200 S TROY ST,1200,S,TROY ST,CHICAGO,ILLINOIS,USA,N
13SW4768,SEARCH,21-Feb-13,6600 S WOLCOTT AVE,6600,S,WOLCOTT AVE,CHICAGO,ILLINOIS,USA,N
13SW4767,SEARCH,21-Feb-13,6600 S WOLCOTT AVE,6600,S,WOLCOTT AVE,CHICAGO,ILLINOIS,USA,N
13SW4760,SEARCH,21-Feb-13,1200 W 72ND ST,1200,W,72ND ST,CHICAGO,ILLINOIS,USA,Y
13SW4781,SEARCH,21-Feb-13,5200 S RACINE AVE,5200,S,RACINE AVE,CHICAGO,ILLINOIS,USA,Y
13SW4799,SEARCH,21-Feb-13,6000 N LEADER AVE,6000,N,LEADER AVE,CHICAGO,ILLINOIS,USA,Y
13SW4830,SEARCH,21-Feb-13,3300 W FILLMORE ST,3300,W,FILLMORE ST,CHICAGO,ILLINOIS,USA,N
13SW4797,SEARCH,21-Feb-13,3300 W FILLMORE ST,3300,W,FILLMORE ST,CHICAGO,ILLINOIS,USA,N
13SW4834,SEARCH,21-Feb-13,7000 S COTTAGE GROVE AVE,7000,S,COTTAGE GROVE AVE,CHICAGO,ILLINOIS,USA,N
13SW4831,SEARCH,21-Feb-13,3300 W FILLMORE ST,3300,W,FILLMORE ST,CHICAGO,ILLINOIS,USA,N
13SW4782,SEARCH,21-Feb-13,7100 S RHODES AVE,7100,S,RHODES AVE,CHICAGO,ILLINOIS,USA,Y
13SW4816,SEARCH,21-Feb-13,5100 W AUGUSTA BLVD,5100,W,AUGUSTA BLVD,CHICAGO,ILLINOIS,USA,Y
13SW4838,SEARCH,21-Feb-13,3300 W FILLMORE ST,3300,W,FILLMORE ST,CHICAGO,ILLINOIS,USA,N
13SW4800,SEARCH,21-Feb-13,3000 N HAUSSEN CT,3000,N,HAUSSEN CT,CHICAGO,ILLINOIS,USA,N
13SW4813,SEARCH,21-Feb-13,12400 S STATE ST,12400,S,STATE ST,CHICAGO,ILLINOIS,USA,Y
13SW4829,SEARCH,21-Feb-13,700 S INDEPENDENCE BLVD,700,S,INDEPENDENCE BLVD,CHICAGO,ILLINOIS,USA,N
13SW4826,SEARCH,21-Feb-13,3300 W OHIO ST,3300,W,OHIO ST,CHICAGO,ILLINOIS,USA,Y
13SW4840,SEARCH,21-Feb-13,6400 S ARTESIAN AVE,6400,S,ARTESIAN AVE,CHICAGO,ILLINOIS,USA,N
13SW4747,SEARCH,21-Feb-13,5100 S UNION AVE,5100,S,UNION AVE,CHICAGO,ILLINOIS,USA,Y
13SW4843,SEARCH,21-Feb-13,6500 S CAMPBELL AVE,6500,S,CAMPBELL AVE,CHICAGO,ILLINOIS,USA,Y
13SW4845,SEARCH,21-Feb-13,3600 S UNION AVE,3600,S,UNION AVE,CHICAGO,ILLINOIS,USA,N
13SW4822,SEARCH,21-Feb-13,8800 S DORCHESTER AVE,8800,S,DORCHESTER AVE,CHICAGO,ILLINOIS,USA,Y
13SW4806,SEARCH,21-Feb-13,300 S MOZART ST,300,S,MOZART ST,CHICAGO,ILLINOIS,USA,N
13SW4808,SEARCH,21-Feb-13,2400 W LEXINGTON ST,2400,W,LEXINGTON ST,CHICAGO,ILLINOIS,USA,N
13SW4807,SEARCH,21-Feb-13,2400 W LEXINGTON ST,2400,W,LEXINGTON ST,CHICAGO,ILLINOIS,USA,N
13SW4810,SEARCH,22-Feb-13,4300 S OAKENWALD AVE,4300,S,OAKENWALD AVE,CHICAGO,ILLINOIS,USA,Y
13SW4839,SEARCH,22-Feb-13,7000 S CALUMET AVE,7000,S,CALUMET AVE,CHICAGO,ILLINOIS,USA,Y
13SW4757,SEARCH,22-Feb-13,300 E 25TH ST,300,E,25TH ST,CHICAGO,ILLINOIS,USA,Y
13SW4846,SEARCH,22-Feb-13,800 N ASHLAND AVE,800,N,ASHLAND AVE,CHICAGO,ILLINOIS,USA,Y
13SW4842,SEARCH,22-Feb-13,4800 W HARRISON ST,4800,W,HARRISON ST,CHICAGO,ILLINOIS,USA,N
13SW4809,SEARCH,22-Feb-13,1700 N HARDING AVE,1700,N,HARDING AVE,CHICAGO,ILLINOIS,USA,Y
13SW4856,SEARCH,22-Feb-13,7300 S PEORIA ST,7300,S,PEORIA ST,CHICAGO,ILLINOIS,USA,N
13SW4833,SEARCH,22-Feb-13,3200 W MAYPOLE AVE,3200,W,MAYPOLE AVE,CHICAGO,ILLINOIS,USA,Y
13SW4858,SEARCH,22-Feb-13,5200 S FRANCISCO AVE,5200,S,FRANCISCO AVE,CHICAGO,ILLINOIS,USA,Y
13SW4852,SEARCH,22-Feb-13,0 W 103RD ST,0,W,103RD ST,CHICAGO,ILLINOIS,USA,Y
13SW4790,SEARCH,22-Feb-13,5300 S LAFLIN ST,5300,S,LAFLIN ST,CHICAGO,ILLINOIS,USA,Y
13SW4803,SEARCH,22-Feb-13,5300 S LAFLIN ST,5300,S,LAFLIN ST,CHICAGO,ILLINOIS,USA,Y
13SW4850,SEARCH,22-Feb-13,2100 N MERRIMAC AVE,2100,N,MERRIMAC AVE,CHICAGO,ILLINOIS,USA,Y
13SW4851,SEARCH,22-Feb-13,10900 S WABASH AVE,10900,S,WABASH AVE,CHICAGO,ILLINOIS,USA,Y
13SW4862,SEARCH,23-Feb-13,2300 E 70TH ST,2300,E,70TH ST,CHICAGO,ILLINOIS,USA,N
13SW4841,SEARCH,23-Feb-13,9400 S NORMAL AVE,9400,S,NORMAL AVE,CHICAGO,ILLINOIS,USA,Y
13SW4835,SEARCH,23-Feb-13,9800 S MICHIGAN AVE,9800,S,MICHIGAN AVE,CHICAGO,ILLINOIS,USA,Y
13SW4864,SEARCH,23-Feb-13,6200 S EBERHART AVE,6200,S,EBERHART AVE,CHICAGO,ILLINOIS,USA,Y
13SW4863,SEARCH,23-Feb-13,13500 S BUFFALO AVE,13500,S,BUFFALO AVE,CHICAGO,ILLINOIS,USA,Y
13SW4854,SEARCH,23-Feb-13,11800 S LOWE AVE,11800,S,LOWE AVE,CHICAGO,ILLINOIS,USA,Y
13SW4867,SEARCH,23-Feb-13,2900 N RIDGEWAY AVE,2900,N,RIDGEWAY AVE,CHICAGO,ILLINOIS,USA,Y
13SW4868,SEARCH,24-Feb-13,12200 S UNION AVE,12200,S,UNION AVE,CHICAGO,ILLINOIS,USA,Y
13SW4865,SEARCH,24-Feb-13,0 W 109TH ST,0,W,109TH ST,CHICAGO,ILLINOIS,USA,Y
13SW4866,SEARCH,24-Feb-13,1100 S WHIPPLE ST,1100,S,WHIPPLE ST,CHICAGO,ILLINOIS,USA,Y
13SW4861,SEARCH,24-Feb-13,4800 W MONTANA ST,4800,W,MONTANA ST,CHICAGO,ILLINOIS,USA,Y
13SW4860,SEARCH,25-Feb-13,1600 N HUMBOLDT BLVD,1600,N,HUMBOLDT BLVD,CHICAGO,ILLINOIS,USA,N
13SW4874,SEARCH,25-Feb-13,800 W 59TH ST,800,W,59TH ST,CHICAGO,ILLINOIS,USA,N
13SW4873,SEARCH,25-Feb-13,5900 S PEORIA ST,5900,S,PEORIA ST,CHICAGO,ILLINOIS,USA,N
13SW4871,SEARCH,25-Feb-13,2100 S ST LOUIS AVE,2100,S,ST LOUIS AVE,CHICAGO,ILLINOIS,USA,Y
13SW4875,SEARCH,25-Feb-13,700 E 91ST ST,700,E,91ST ST,CHICAGO,ILLINOIS,USA,Y
13SW4885,SEARCH,26-Feb-13,5300 N LARAMIE AVE,5300,N,LARAMIE AVE,CHICAGO,ILLINOIS,USA,Y
13SW4894,SEARCH,26-Feb-13,3300 W FILLMORE ST,3300,W,FILLMORE ST,CHICAGO,ILLINOIS,USA,N
13SW4837,SEARCH,26-Feb-13,3300 W FILLMORE ST,3300,W,FILLMORE ST,CHICAGO,ILLINOIS,USA,N
13SW4902,SEARCH,26-Feb-13,12100 S LOWE AVE,12100,S,LOWE AVE,CHICAGO,ILLINOIS,USA,Y
13SW4898,SEARCH,26-Feb-13,1200 W 72ND PL,1200,W,72ND PL,CHICAGO,ILLINOIS,USA,Y
13SW4889,SEARCH,26-Feb-13,6700 S WOLCOTT AVE,6700,S,WOLCOTT AVE,CHICAGO,ILLINOIS,USA,Y
13SW4876,SEARCH,26-Feb-13,2500 W MONROE ST,2500,W,MONROE ST,CHICAGO,ILLINOIS,USA,N
13SW4904,SEARCH,26-Feb-13,4300 S MICHIGAN AVE,4300,S,MICHIGAN AVE,CHICAGO,ILLINOIS,USA,N
13SW4888,SEARCH,26-Feb-13,5300 S PAULINA ST,5300,S,PAULINA ST,CHICAGO,ILLINOIS,USA,Y
13SW4915,SEARCH,27-Feb-13,3300 W FILLMORE ST,3300,W,FILLMORE ST,CHICAGO,ILLINOIS,USA,N
